timestamp,approve_estimate
2020-03-27 21:30:20,46.098665000000004
2020-03-26 18:43:26,45.272299
2020-03-25 17:42:20,44.688531
2020-03-24 22:54:19,44.613071999999995
2020-03-23 15:43:19,43.500766
2020-03-23 09:39:47,42.521573
2020-03-23 09:40:43,42.521573
2020-03-20 17:06:17,42.521573
2020-03-19 23:32:22,43.707569
2020-03-18 16:16:23,42.283724
2020-03-17 19:14:23,42.197986
2020-03-16 18:17:23,41.669307
2020-03-15 09:09:40,41.706265
2020-03-15 09:10:33,41.706265
2020-03-13 15:43:24,41.706265
2020-03-12 16:58:21,41.851013
2020-03-11 19:41:22,41.873565
2020-03-10 15:36:22,42.103436
2020-03-09 23:08:22,42.164667
2020-03-09 09:43:56,41.915659000000005
2020-03-09 09:44:50,41.915659000000005
2020-03-06 15:04:18,41.915659000000005
2020-03-05 16:48:21,41.950918
2020-03-04 15:20:20,41.869315
2020-03-03 17:16:20,41.90245
2020-03-02 13:41:19,41.470269
2020-03-02 09:45:32,41.424186999999996
2020-02-29 16:50:19,41.424186999999996
2020-02-28 18:07:19,41.526025
2020-02-27 23:54:17,41.526025
2020-02-26 15:46:20,41.526025
2020-02-25 13:38:19,41.436174
2020-02-24 23:39:19,41.621152
2020-02-24 09:46:44,41.621266
2020-02-24 09:47:37,41.621266
2020-02-21 14:03:18,41.621266
2020-02-20 18:06:13,42.453035
2020-02-19 22:40:15,42.397958
2020-02-18 23:33:17,42.353427
2020-02-17 15:08:13,42.353427
2020-02-16 13:30:28,42.316982
2020-02-16 13:31:21,42.316982
2020-02-14 09:42:13,42.316982
2020-02-13 16:56:12,42.316982
2020-02-12 17:15:11,42.316982
2020-02-11 23:03:17,42.569932
2020-02-10 15:27:12,42.738857
2020-02-10 09:40:33,42.908631
2020-02-10 09:41:25,42.908631
2020-02-07 13:08:08,42.908619
2020-02-06 18:24:10,42.999762
2020-02-05 13:48:10,42.521909
2020-02-04 15:54:09,42.562989
2020-02-03 17:14:08,42.180371
2020-02-02 09:11:09,42.378287
2020-02-01 08:20:06,42.378287
2020-01-31 16:37:07,42.378287
2020-01-30 19:17:06,41.221578
2020-01-29 09:45:05,41.365332
2020-01-28 22:22:17,41.620321000000004
2020-01-27 18:58:06,41.599768
2020-01-26 13:03:11,41.860138
2020-01-26 09:18:01,41.824998
2020-01-24 23:54:04,41.824998
2020-01-23 21:11:06,41.050393
2020-01-22 18:12:03,41.008390999999996
2020-01-21 23:18:04,41.171095
2020-01-20 16:14:02,41.591384999999995
2020-01-20 07:02:10,40.825078999999995
2020-01-20 07:03:00,40.825078999999995
2020-01-17 11:14:57,40.825078999999995
2020-01-16 16:45:58,40.850083000000005
2020-01-15 14:59:58,40.882533
2020-01-14 12:14:59,41.013822
2020-01-13 16:56:00,41.034345
2020-01-13 10:12:51,40.571996999999996
2020-01-13 10:13:41,40.571996999999996
2020-01-10 20:24:01,40.571996999999996
2020-01-09 19:33:02,40.669623
2020-01-08 18:43:55,40.718771999999994
2020-01-07 22:50:55,40.752624
2020-01-06 15:23:58,41.166022999999996
2020-01-06 09:37:50,41.151553
2020-01-06 09:38:39,41.151553
2020-01-03 18:33:56,41.151553
2020-01-02 18:08:54,41.143823
2020-01-01 09:13:53,41.501866
2019-12-31 14:39:52,41.502059
2019-12-30 18:02:57,41.532126
2019-12-29 09:33:58,41.529158
2019-12-29 09:34:47,41.529158
2019-12-27 09:36:52,41.529158
2019-12-26 14:54:52,41.529158
2019-12-25 09:17:54,41.529158
2019-12-24 09:47:56,41.562748
2019-12-23 17:07:57,41.562748
2019-12-23 09:30:37,42.154385
2019-12-23 09:31:25,42.154385
2019-12-20 17:17:53,42.154385
2019-12-19 17:55:51,42.171758000000004
2019-12-18 18:16:50,42.167196999999994
2019-12-17 21:15:51,42.30916
2019-12-16 20:16:50,41.621896
2019-12-15 18:00:53,40.528909000000006
2019-12-14 16:41:50,40.528909000000006
2019-12-13 11:52:47,40.54998
2019-12-12 13:13:48,40.544206
2019-12-11 18:12:49,40.542021000000005
2019-12-10 16:09:47,40.009531
2019-12-09 18:29:47,39.972315
2019-12-09 09:38:26,40.060856
2019-12-09 09:39:12,40.060856
2019-12-06 16:48:55,40.060856
2019-12-05 15:42:47,40.074008
2019-12-04 19:03:48,40.192389
2019-12-03 14:21:45,40.244571
2019-12-02 21:08:44,40.295640999999996
2019-12-01 21:37:42,40.400857
2019-12-01 21:38:29,40.400857
2019-11-29 09:03:44,40.401472
2019-11-29 09:04:31,40.408849
2019-11-27 18:38:46,40.408849
2019-11-26 15:13:45,40.416361
2019-11-25 15:31:45,40.214607
2019-11-25 09:44:21,40.22211
2019-11-25 09:45:07,40.22211
2019-11-22 20:44:43,40.22211
2019-11-21 12:26:43,40.083582
2019-11-20 15:33:45,40.502583
2019-11-19 13:45:43,40.568658
2019-11-18 23:41:49,40.436648
2019-11-18 09:40:12,40.384322999999995
2019-11-18 09:40:58,40.384322999999995
2019-11-15 19:37:44,40.384322999999995
2019-11-14 12:07:48,40.273317999999996
2019-11-13 18:30:41,40.314040000000006
2019-11-12 23:34:38,40.720077
2019-11-11 13:38:40,40.888467
2019-11-10 18:57:38,40.888467
2019-11-10 18:58:23,40.888462
2019-11-08 09:34:39,40.888462
2019-11-07 17:33:38,40.888462
2019-11-06 18:33:41,40.871114
2019-11-05 23:39:06,41.023874
2019-11-04 09:32:40,40.567277000000004
2019-11-03 09:20:40,40.567277000000004
2019-11-02 09:43:39,39.958988
2019-11-01 16:59:40,39.9269
2019-10-31 17:19:40,40.149657
2019-10-30 16:27:39,39.781164000000004
